Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[327]    0.0    0.00    0.00     720         TankDrawable::TankDrawable(int, float, float, direction, int, int, float, float, bool) [327]
                0.00    0.00     720/1023        Drawable::Drawable() [292]
-----------------------------------------------
                0.00    0.00     720/720         std::_Tuple_impl<0ul, TankDrawable*, std::default_delete<TankDrawable> >::_Tuple_impl() [336]
[328]    0.0    0.00    0.00     720         std::_Head_base<0ul, TankDrawable*, false>::_Head_base() [328]
-----------------------------------------------
                0.00    0.00     720/720         std::_Tuple_impl<1ul, std::default_delete<TankDrawable> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<TankDrawable> >&) [338]
[329]    0.0    0.00    0.00     720         std::_Head_base<1ul, std::default_delete<TankDrawable>, true>::_M_head(std::_Head_base<1ul, std::default_delete<TankDrawable>, true>&) [329]
-----------------------------------------------
                0.00    0.00     720/720         std::_Tuple_impl<1ul, std::default_delete<TankDrawable> >::_Tuple_impl() [339]
[330]    0.0    0.00    0.00     720         std::_Head_base<1ul, std::default_delete<TankDrawable>, true>::_Head_base() [330]
-----------------------------------------------
                0.00    0.00     720/720         std::_Tuple_impl<1ul, std::default_delete<Drawable> >::_Tuple_impl<std::default_delete<TankDrawable> >(std::default_delete<TankDrawable>&&) [340]
[331]    0.0    0.00    0.00     720         std::_Head_base<1ul, std::default_delete<Drawable>, true>::_Head_base<std::default_delete<TankDrawable> >(std::default_delete<TankDrawable>&&) [331]
                0.00    0.00     720/4320        std::default_delete<TankDrawable>&& std::forward<std::default_delete<TankDrawable> >(std::remove_reference<std::default_delete<TankDrawable> >::type&) [196]
                0.00    0.00     720/720         std::default_delete<Drawable>::default_delete<TankDrawable, void>(std::default_delete<TankDrawable> const&) [341]
-----------------------------------------------
                0.00    0.00     720/720         std::unique_ptr<Drawable, std::default_delete<Drawable> >::unique_ptr<TankDrawable, std::default_delete<TankDrawable>, void>(std::unique_ptr<TankDrawable, std::default_delete<TankDrawable> >&&) [335]
[332]    0.0    0.00    0.00     720         std::unique_ptr<TankDrawable, std::default_delete<TankDrawable> >::get_deleter() [332]
                0.00    0.00     720/720         std::__uniq_ptr_impl<TankDrawable, std::default_delete<TankDrawable> >::_M_deleter() [342]
-----------------------------------------------
                0.00    0.00     720/720         std::unique_ptr<Drawable, std::default_delete<Drawable> >::unique_ptr<TankDrawable, std::default_delete<TankDrawable>, void>(std::unique_ptr<TankDrawable, std::default_delete<TankDrawable> >&&) [335]
[333]    0.0    0.00    0.00     720         std::unique_ptr<TankDrawable, std::default_delete<TankDrawable> >::release() [333]
                0.00    0.00     720/2160        std::unique_ptr<TankDrawable, std::default_delete<TankDrawable> >::get() const [226]
                0.00    0.00     720/2281        std::__uniq_ptr_impl<TankDrawable, std::default_delete<TankDrawable> >::_M_ptr() [219]
-----------------------------------------------
                0.00    0.00     720/720         updateDrawables(Game&) [516]
[334]    0.0    0.00    0.00     720         std::unique_ptr<TankDrawable, std::default_delete<TankDrawable> >::unique_ptr<std::default_delete<TankDrawable>, void>(TankDrawable*) [334]
                0.00    0.00     720/720         std::__uniq_ptr_impl<TankDrawable, std::default_delete<TankDrawable> >::__uniq_ptr_impl(TankDrawable*) [343]
-----------------------------------------------
                0.00    0.00     720/720         updateDrawables(Game&) [516]
[335]    0.0    0.00    0.00     720         std::unique_ptr<Drawable, std::default_delete<Drawable> >::unique_ptr<TankDrawable, std::default_delete<TankDrawable>, void>(std::unique_ptr<TankDrawable, std::default_delete<TankDrawable> >&&) [335]
                0.00    0.00     720/720         std::unique_ptr<TankDrawable, std::default_delete<TankDrawable> >::get_deleter() [332]
                0.00    0.00     720/4320        std::default_delete<TankDrawable>&& std::forward<std::default_delete<TankDrawable> >(std::remove_reference<std::default_delete<TankDrawable> >::type&) [196]
                0.00    0.00     720/720         std::unique_ptr<TankDrawable, std::default_delete<TankDrawable> >::release() [333]
                0.00    0.00     720/720         std::__uniq_ptr_impl<Drawable, std::default_delete<Drawable> >::__uniq_ptr_impl<std::default_delete<TankDrawable> >(Drawable*, std::default_delete<TankDrawable>&&) [344]
-----------------------------------------------
                0.00    0.00     720/720         std::tuple<TankDrawable*, std::default_delete<TankDrawable> >::tuple<TankDrawable*, std::default_delete<TankDrawable>, true>() [345]
[336]    0.0    0.00    0.00     720         std::_Tuple_impl<0ul, TankDrawable*, std::default_delete<TankDrawable> >::_Tuple_impl() [336]
                0.00    0.00     720/720         std::_Tuple_impl<1ul, std::default_delete<TankDrawable> >::_Tuple_impl() [339]
                0.00    0.00     720/720         std::_Head_base<0ul, TankDrawable*, false>::_Head_base() [328]
-----------------------------------------------
                0.00    0.00     720/720         std::tuple<Drawable*, std::default_delete<Drawable> >::tuple<Drawable*&, std::default_delete<TankDrawable>, true>(Drawable*&, std::default_delete<TankDrawable>&&) [346]
[337]    0.0    0.00    0.00     720         std::_Tuple_impl<0ul, Drawable*, std::default_delete<Drawable> >::_Tuple_impl<Drawable*&, std::default_delete<TankDrawable>, void>(Drawable*&, std::default_delete<TankDrawable>&&) [337]
                0.00    0.00     720/4320        std::default_delete<TankDrawable>&& std::forward<std::default_delete<TankDrawable> >(std::remove_reference<std::default_delete<TankDrawable> >::type&) [196]
                0.00    0.00     720/720         std::_Tuple_impl<1ul, std::default_delete<Drawable> >::_Tuple_impl<std::default_delete<TankDrawable> >(std::default_delete<TankDrawable>&&) [340]
                0.00    0.00     720/5355        Drawable*& std::forward<Drawable*&>(std::remove_reference<Drawable*&>::type&) [186]
                0.00    0.00     720/1785        std::_Head_base<0ul, Drawable*, false>::_Head_base<Drawable*&>(Drawable*&) [252]
-----------------------------------------------
                0.00    0.00     720/720         std::default_delete<TankDrawable>& std::__get_helper<1ul, std::default_delete<TankDrawable>>(std::_Tuple_impl<1ul, std::default_delete<TankDrawable>>&) [347]
[338]    0.0    0.00    0.00     720         std::_Tuple_impl<1ul, std::default_delete<TankDrawable> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<TankDrawable> >&) [338]
                0.00    0.00     720/720         std::_Head_base<1ul, std::default_delete<TankDrawable>, true>::_M_head(std::_Head_base<1ul, std::default_delete<TankDrawable>, true>&) [329]
-----------------------------------------------
                0.00    0.00     720/720         std::_Tuple_impl<0ul, TankDrawable*, std::default_delete<TankDrawable> >::_Tuple_impl() [336]
[339]    0.0    0.00    0.00     720         std::_Tuple_impl<1ul, std::default_delete<TankDrawable> >::_Tuple_impl() [339]
                0.00    0.00     720/720         std::_Head_base<1ul, std::default_delete<TankDrawable>, true>::_Head_base() [330]
-----------------------------------------------
                0.00    0.00     720/720         std::_Tuple_impl<0ul, Drawable*, std::default_delete<Drawable> >::_Tuple_impl<Drawable*&, std::default_delete<TankDrawable>, void>(Drawable*&, std::default_delete<TankDrawable>&&) [337]
[340]    0.0    0.00    0.00     720         std::_Tuple_impl<1ul, std::default_delete<Drawable> >::_Tuple_impl<std::default_delete<TankDrawable> >(std::default_delete<TankDrawable>&&) [340]
                0.00    0.00     720/4320        std::default_delete<TankDrawable>&& std::forward<std::default_delete<TankDrawable> >(std::remove_reference<std::default_delete<TankDrawable> >::type&) [196]
                0.00    0.00     720/720         std::_Head_base<1ul, std::default_delete<Drawable>, true>::_Head_base<std::default_delete<TankDrawable> >(std::default_delete<TankDrawable>&&) [331]
-----------------------------------------------
                0.00    0.00     720/720         std::_Head_base<1ul, std::default_delete<Drawable>, true>::_Head_base<std::default_delete<TankDrawable> >(std::default_delete<TankDrawable>&&) [331]
[341]    0.0    0.00    0.00     720         std::default_delete<Drawable>::default_delete<TankDrawable, void>(std::default_delete<TankDrawable> const&) [341]
-----------------------------------------------
                0.00    0.00     720/720         std::unique_ptr<TankDrawable, std::default_delete<TankDrawable> >::get_deleter() [332]
[342]    0.0    0.00    0.00     720         std::__uniq_ptr_impl<TankDrawable, std::default_delete<TankDrawable> >::_M_deleter() [342]
                0.00    0.00     720/720         std::tuple_element<1ul, std::tuple<TankDrawable*, std::default_delete<TankDrawable> > >::type& std::get<1ul, TankDrawable*, std::default_delete<TankDrawable> >(std::tuple<TankDrawable*, std::default_delete<TankDrawable> >&) [348]
-----------------------------------------------
                0.00    0.00     720/720         std::unique_ptr<TankDrawable, std::default_delete<TankDrawable> >::unique_ptr<std::default_delete<TankDrawable>, void>(TankDrawable*) [334]
[343]    0.0    0.00    0.00     720         std::__uniq_ptr_impl<TankDrawable, std::default_delete<TankDrawable> >::__uniq_ptr_impl(TankDrawable*) [343]
                0.00    0.00     720/720         std::tuple<TankDrawable*, std::default_delete<TankDrawable> >::tuple<TankDrawable*, std::default_delete<TankDrawable>, true>() [345]
                0.00    0.00     720/2281        std::__uniq_ptr_impl<TankDrawable, std::default_delete<TankDrawable> >::_M_ptr() [219]
-----------------------------------------------
                0.00    0.00     720/720         std::unique_ptr<Drawable, std::default_delete<Drawable> >::unique_ptr<TankDrawable, std::default_delete<TankDrawable>, void>(std::unique_ptr<TankDrawable, std::default_delete<TankDrawable> >&&) [335]
[344]    0.0    0.00    0.00     720         std::__uniq_ptr_impl<Drawable, std::default_delete<Drawable> >::__uniq_ptr_impl<std::default_delete<TankDrawable> >(Drawable*, std::default_delete<TankDrawable>&&) [344]
                0.00    0.00     720/4320        std::default_delete<TankDrawable>&& std::forward<std::default_delete<TankDrawable> >(std::remove_reference<std::default_delete<TankDrawable> >::type&) [196]
                0.00    0.00     720/720         std::tuple<Drawable*, std::default_delete<Drawable> >::tuple<Drawable*&, std::default_delete<TankDrawable>, true>(Drawable*&, std::default_delete<TankDrawable>&&) [346]
-----------------------------------------------
                0.00    0.00     720/720         std::__uniq_ptr_impl<TankDrawable, std::default_delete<TankDrawable> >::__uniq_ptr_impl(TankDrawable*) [343]
[345]    0.0    0.00    0.00     720         std::tuple<TankDrawable*, std::default_delete<TankDrawable> >::tuple<TankDrawable*, std::default_delete<TankDrawable>, true>() [345]
                0.00    0.00     720/720         std::_Tuple_impl<0ul, TankDrawable*, std::default_delete<TankDrawable> >::_Tuple_impl() [336]
-----------------------------------------------
                0.00    0.00     720/720         std::__uniq_ptr_impl<Drawable, std::default_delete<Drawable> >::__uniq_ptr_impl<std::default_delete<TankDrawable> >(Drawable*, std::default_delete<TankDrawable>&&) [344]
[346]    0.0    0.00    0.00     720         std::tuple<Drawable*, std::default_delete<Drawable> >::tuple<Drawable*&, std::default_delete<TankDrawable>, true>(Drawable*&, std::default_delete<TankDrawable>&&) [346]
                0.00    0.00     720/4320        std::default_delete<TankDrawable>&& std::forward<std::default_delete<TankDrawable> >(std::remove_reference<std::default_delete<TankDrawable> >::type&) [196]
